iter,mode,loss,arcface_identity_distance,arcface_identity_similarity,ssim_preservation_loss,pixel_preservation_loss,latent_regularisation,input_ssim,input_psnr,input_mse,seconds_iter,seconds_elapsed,peak_vram_gb
0,geometry_only_original,-2.384185791015625e-06,2.384185791015625e-07,0.9999997615814209,0.0,2.356028783526143e-13,0.0,1.0000001192092896,126.27819508018403,2.3560282414250566e-13,0.41159892082214355,0.4117182809859514,0.7424325942993164
1,geometry_only_original,0.004718943499028683,0.0016099810600280762,0.9983900189399719,0.004161357879638672,0.00011964552686549723,0.0,0.9879490733146667,39.22103507112552,0.00011964553414145485,0.23124163411557674,1.2006796579807997,0.750432014465332
2,geometry_only_original,-0.02054508775472641,0.005735933780670166,0.9942640662193298,0.0073604583740234375,0.0001195829245261848,0.0,0.9858099818229675,39.22330803233279,0.00011958293180214241,0.2597136553376913,1.490518856793642,0.750432014465332
3,geometry_only_original,-0.06022525578737259,0.012250661849975586,0.9877493381500244,0.012453675270080566,0.00012984551722183824,0.0,0.9824349880218506,38.86573088002028,0.000129845502669923,0.22241419553756714,1.740340944379568,0.750432014465332
4,geometry_only_original,-0.10861079394817352,0.020499110221862793,0.9795008897781372,0.019272804260253906,0.00016283591685350984,0.0,0.9763503074645996,37.88249718564029,0.0001628359459573403,0.204161386936903,1.9741419404745102,0.750432014465332
5,geometry_only_original,-0.1707262396812439,0.03139352798461914,0.9686064720153809,0.028637290000915527,0.00022589662694372237,0.0,0.9671392440795898,36.460903098077814,0.0002258965978398919,0.19301284477114677,2.192274460569024,0.750432014465332
6,geometry_only_original,-0.23056462407112122,0.04304081201553345,0.9569591879844666,0.03996241092681885,0.000314423261443153,0.0,0.9559308886528015,35.02485412170467,0.0003144232032354921,0.20213511027395725,2.420380651950836,0.750432014465332
7,geometry_only_original,-0.2771410048007965,0.05335688591003418,0.9466431140899658,0.05127716064453125,0.00042062881402671337,0.0,0.9445220828056335,33.761009804747516,0.00042062881402671337,0.24843136593699455,2.6952459644526243,0.750432014465332
8,geometry_only_original,-0.32194826006889343,0.0634109377861023,0.9365890622138977,0.06242138147354126,0.0005422495887614787,0.0,0.932830274105072,32.658008152989694,0.0005422495305538177,0.20470934361219406,2.9298844188451767,0.750432014465332
9,geometry_only_original,-0.3556608557701111,0.07213616371154785,0.9278638362884521,0.07312661409378052,0.000677040487062186,0.0,0.9217002987861633,31.693852850261585,0.0006770406034775078,0.21278873085975647,3.1711031813174486,0.750432014465332
10,geometry_only_original,-0.37949857115745544,0.07803553342819214,0.9219644665718079,0.08015590906143188,0.0007721380679868162,0.0,0.9145557880401611,31.123050354110408,0.0007721380679868162,0.20325832441449165,3.4004494938999414,0.750432014465332
11,geometry_only_original,-0.41431212425231934,0.08439230918884277,0.9156076908111572,0.08590507507324219,0.0008559300331398845,0.0,0.9080285429954529,30.675617051614445,0.0008559300913475454,0.21799904480576515,3.643820997327566,0.750432014465332
12,geometry_only_original,-0.44803550839424133,0.09016799926757812,0.9098320007324219,0.09071028232574463,0.0009307790314778686,0.0,0.9024619460105896,30.31153463348032,0.0009307789150625467,0.22460966929793358,3.8912499453872442,0.750432014465332
13,geometry_only_original,-0.4784599840641022,0.0957689881324768,0.9042310118675232,0.0958254337310791,0.0010271426290273666,0.0,0.8966364860534668,29.88369246082719,0.0010271426290273666,0.22415304370224476,4.139362916350365,0.750432014465332
14,geometry_only_original,-0.4912428855895996,0.09953117370605469,0.9004688262939453,0.1007910966873169,0.0011335702147334814,0.0,0.8904876112937927,29.45551573969872,0.0011335702147334814,0.2158965766429901,4.37826812826097,0.750432014465332
15,geometry_only_original,-0.5089643597602844,0.10244345664978027,0.8975565433502197,0.10306954383850098,0.0012251592706888914,0.0,0.8873947262763977,29.11807531886292,0.0012251590378582478,0.21566218324005604,4.6183656845241785,0.750432014465332
16,geometry_only_original,-0.5103060007095337,0.10322433710098267,0.8967756628990173,0.10436111688613892,0.0013178763911128044,0.0,0.885739803314209,28.801252836811805,0.0013178765075281262,0.21551288850605488,4.85764722712338,0.750432014465332
17,geometry_only_original,-0.5119699835777283,0.1035768985748291,0.8964231014251709,0.10473203659057617,0.0013882111525163054,0.0,0.8852736353874207,28.575445437540203,0.0013882109196856618,0.21369346790015697,5.094862941652536,0.750432014465332
18,geometry_only_original,-0.5170779824256897,0.10422903299331665,0.8957709670066833,0.10501366853713989,0.0014398102648556232,0.0,0.8849868774414062,28.416947345403734,0.0014398102648556232,0.22683844156563282,5.352404525503516,0.750432014465332
19,geometry_only_original,-0.5250028371810913,0.10504144430160522,0.8949585556983948,0.10505294799804688,0.0014689115341752768,0.0,0.8850491642951965,28.33004462250027,0.0014689111849293113,0.22381159476935863,5.604592004790902,0.750432014465332
