iter,mode,loss,arcface_identity_distance,arcface_identity_similarity,ssim_preservation_loss,pixel_preservation_loss,latent_regularisation,input_ssim,input_psnr,input_mse,seconds_iter,seconds_elapsed,peak_vram_gb
0,combined,0.18637746572494507,0.057923316955566406,0.9420766830444336,0.153106689453125,0.0007718309643678367,0.0,0.8418951034545898,31.1247891593996,0.0007718289853073657,0.25752166099846363,0.2575792036950588,6.4397430419921875
1,combined,-1.9667022228240967,0.27307063341140747,0.7269293665885925,0.15278524160385132,0.000775693217292428,9.999164467444643e-05,0.8437212109565735,31.152273999881082,0.0007669597980566323,0.23941673897206783,0.7317892163991928,6.494721412658691
2,combined,-3.533717155456543,0.42993974685668945,0.5700602531433105,0.15312033891677856,0.0007850698311813176,0.0002734734443947673,0.8438478112220764,31.115917408884552,0.0007734072860330343,0.3421541880816221,1.1137837916612625,6.494844436645508
3,combined,-4.578746795654297,0.534747838973999,0.465252161026001,0.15373027324676514,0.0007977931527420878,0.0005044127465225756,0.8435664176940918,31.054558531419495,0.0007844118517823517,0.3371100705116987,1.505553713068366,6.495820999145508
4,combined,-5.533975124359131,0.630680501461029,0.36931949853897095,0.1545494794845581,0.0008136917604133487,0.0007794578559696674,0.8429905772209167,30.97531200396257,0.000798856548499316,0.33903077617287636,1.8841537926346064,6.495820999145508
5,combined,-6.688715934753418,0.7466020584106445,0.25339794158935547,0.15544408559799194,0.0008322169305756688,0.0010890678968280554,0.842176616191864,30.883481724432254,0.0008159279823303223,0.34570761397480965,2.269974373281002,6.495820999145508
6,combined,-7.554275989532471,0.8336433172225952,0.16635668277740479,0.15641409158706665,0.0008526623714715242,0.0014184199972078204,0.8413919806480408,30.790029926228417,0.0008336754399351776,0.35197642259299755,2.6585410609841347,6.495820999145508
7,combined,-8.048433303833008,0.8836013674736023,0.1163986325263977,0.15749824047088623,0.0008746320381760597,0.0017714143032208085,0.8406642079353333,30.692349689635563,0.0008526386809535325,0.3658663798123598,3.0613167006522417,6.495820999145508
8,combined,-8.525217056274414,0.9318262338638306,0.06817376613616943,0.1585906744003296,0.0008973914082162082,0.002140845637768507,0.8400059342384338,30.59495138132209,0.0008719766628928483,0.3664290364831686,3.4573498852550983,6.495820999145508
9,combined,-8.929353713989258,0.9727876782417297,0.027212321758270264,0.15968549251556396,0.0009207985131070018,0.002530822064727545,0.8393259048461914,30.495986257654202,0.0008920750115066767,0.3530938867479563,3.848275052383542,6.495820999145508
10,combined,-9.331460952758789,1.0135273933410645,-0.013527393341064453,0.16074323654174805,0.0009445252944715321,0.0029358025640249252,0.8386337161064148,30.395944762539635,0.0009128628298640251,0.3524494022130966,4.236668022349477,6.495820999145508
11,combined,-9.750266075134277,1.0559183359146118,-0.055918335914611816,0.16176313161849976,0.0009683570824563503,0.003351084189489484,0.83787602186203,30.294286136371685,0.0009344829595647752,0.3541261553764343,4.628906795755029,6.495820999145508
12,combined,-10.157978057861328,1.0971896648406982,-0.09718966484069824,0.16276323795318604,0.0009924223413690925,0.0037757994141429663,0.8370459079742432,30.191077633035203,0.0009569565881974995,0.3533799033612013,5.018645964562893,6.495820999145508
13,combined,-10.52518367767334,1.1343834400177002,-0.1343834400177002,0.1637088656425476,0.0010165113490074873,0.0042069945484399796,0.8362041115760803,30.087637043899225,0.0009800230618566275,0.3703570943325758,5.424057876691222,6.495820999145508
14,combined,-10.859753608703613,1.1682956218719482,-0.16829562187194824,0.16461890935897827,0.001040328061208129,0.004644451662898064,0.8353312015533447,29.98474378867263,0.0010035190498456359,0.3621247336268425,5.8221476543694735,6.495820999145508
15,combined,-11.199481010437012,1.2027112245559692,-0.20271122455596924,0.1655038595199585,0.0010636071674525738,0.0050842491909861565,0.8344023823738098,29.883244066966643,0.001027248683385551,0.35879991203546524,6.218696432188153,6.495820999145508
16,combined,-11.523842811584473,1.2355509996414185,-0.23555099964141846,0.16631048917770386,0.0010858338791877031,0.005524779204279184,0.8335036635398865,29.786362522951656,0.0010504218516871333,0.3588609006255865,6.614213559776545,6.495820999145508
17,combined,-11.824014663696289,1.2659409046173096,-0.26594090461730957,0.16705560684204102,0.0011073827045038342,0.00596621772274375,0.8326326012611389,29.693229542636594,0.0010731910588219762,0.3608145881444216,7.013402376323938,6.495820999145508
18,combined,-12.109099388122559,1.2947936058044434,-0.29479360580444336,0.1677435040473938,0.0011283884523436427,0.006406417116522789,0.8317814469337463,29.60287959105953,0.0010957514168694615,0.3582287151366472,7.409011658281088,6.495820999145508
19,combined,-12.387011528015137,1.32291579246521,-0.32291579246520996,0.1684051752090454,0.0011491298209875822,0.006842426024377346,0.8309426307678223,29.514658114122724,0.0011182378511875868,0.38588349148631096,7.833160040900111,6.495820999145508
20,combined,-12.662900924682617,1.3508332967758179,-0.35083329677581787,0.169061541557312,0.0011698511661961675,0.007273772731423378,0.8301234245300293,29.42882164756595,0.0011405592085793614,0.32707158848643303,8.234727328643203,6.495820999145508
21,combined,-12.933754920959473,1.3782572746276855,-0.37825727462768555,0.16973823308944702,0.0011904713464900851,0.007698868401348591,0.8293585181236267,29.347152999524315,0.0011622102465480566,0.35377071239054203,8.628451256081462,6.495820999145508
22,combined,-13.192276000976562,1.4044452905654907,-0.4044452905654907,0.17040932178497314,0.0012107709189876914,0.00812038779258728,0.8286939263343811,29.27017718017016,0.0011829932918772101,0.3597739804536104,9.025762189179659,6.495820999145508
23,combined,-13.454324722290039,1.4309852123260498,-0.4309852123260498,0.17107921838760376,0.0012307916767895222,0.008540056645870209,0.8280672430992126,29.19682149390485,0.0012031446676701307,0.3527496997267008,9.41484522819519,6.495820999145508
24,combined,-13.708972930908203,1.4567818641662598,-0.45678186416625977,0.1717424988746643,0.001250672503374517,0.008961438201367855,0.827437162399292,29.125272451441404,0.0012231303844600916,0.3595480378717184,9.821351138874888,6.495820999145508
25,combined,-13.950932502746582,1.4813141822814941,-0.48131418228149414,0.1724146604537964,0.00127059081569314,0.009384887292981148,0.8267901539802551,29.054765953499082,0.0012431496288627386,0.3497477062046528,10.219140669330955,6.495820999145508
26,combined,-14.167438507080078,1.5032997131347656,-0.5032997131347656,0.1730840802192688,0.0012907302007079124,0.009811235591769218,0.8261497616767883,28.98676653368359,0.0012627673568204045,0.3390549272298813,10.608355851843953,6.495820999145508
27,combined,-14.364065170288086,1.5232863426208496,-0.5232863426208496,0.1737315058708191,0.0013111404841765761,0.0102397371083498,0.8255341649055481,28.921269275807372,0.0012819558614864945,0.3366391658782959,11.004719266667962,6.495820999145508
28,combined,-14.536908149719238,1.540881633758545,-0.5408816337585449,0.17435282468795776,0.0013314022216945887,0.010667262598872185,0.824979305267334,28.857713567692784,0.0013008542591705918,0.34019212052226067,11.382904279977083,6.495820999145508
29,combined,-14.708393096923828,1.5583226680755615,-0.5583226680755615,0.17493736743927002,0.0013511644210666418,0.011091047897934914,0.8244943022727966,28.796454279987337,0.0013193334452807903,0.3339259549975395,11.758852824568748,6.495820999145508
30,combined,-14.8840913772583,1.576162576675415,-0.576162576675415,0.1754770278930664,0.0013702887808904052,0.011510143056511879,0.8240169882774353,28.735898936451136,0.001337858266197145,0.3626172710210085,12.161927729845047,6.495820999145508
31,combined,-15.039081573486328,1.5919079780578613,-0.5919079780578613,0.17596924304962158,0.001388827571645379,0.01192815974354744,0.823503315448761,28.67564931147934,0.001356547698378563,0.3659342806786299,12.580841172486544,6.495820999145508
32,combined,-15.186885833740234,1.606920599937439,-0.606920599937439,0.17643344402313232,0.0014068231685087085,0.012345640920102596,0.8229525685310364,28.616447632617188,0.00137516635004431,0.363196711987257,12.983638878911734,6.495820999145508
33,combined,-15.317609786987305,1.6202116012573242,-0.6202116012573242,0.17687028646469116,0.0014241156168282032,0.01276134978979826,0.822397768497467,28.55942984409065,0.0013933397131040692,0.35956358909606934,13.380029276013374,6.495820999145508
34,combined,-15.443952560424805,1.6330499649047852,-0.6330499649047852,0.17727798223495483,0.0014407095732167363,0.013172869570553303,0.8218769431114197,28.504868429196325,0.00141095498111099,0.3503778651356697,13.804027065634727,6.495820999145508
35,combined,-15.570032119750977,1.6458539962768555,-0.6458539962768555,0.1776697039604187,0.0014568740734830499,0.013581398874521255,0.8213949203491211,28.452752480218024,0.0014279886381700635,0.34659622609615326,14.187696913257241,6.495820999145508
36,combined,-15.68943977355957,1.6579859256744385,-0.6579859256744385,0.17805159091949463,0.0014728172682225704,0.01398831233382225,0.8209307789802551,28.402234997531078,0.0014446960994973779,0.3407477233558893,14.569309487938881,6.495820999145508
37,combined,-15.801827430725098,1.6694023609161377,-0.6694023609161377,0.17840659618377686,0.001488321810029447,0.01439107209444046,0.8205127716064453,28.354060713295492,0.0014608106575906277,0.3490589801222086,14.96413785032928,6.495820999145508
38,combined,-15.910000801086426,1.6803829669952393,-0.6803829669952393,0.17873257398605347,0.0015033843228593469,0.01479075476527214,0.8201283812522888,28.30822415791793,0.001476310077123344,0.3672448452562094,15.364987468346953,6.495820999145508
39,combined,-16.021669387817383,1.691704273223877,-0.691704273223877,0.179040789604187,0.0015182493953034282,0.0151884276419878,0.8197720050811768,28.264002152462886,0.0014914193889126182,0.36371160857379436,15.761376464739442,6.495820999145508
40,combined,-16.133140563964844,1.7030029296875,-0.7030029296875,0.1793442964553833,0.001533233793452382,0.015585344284772873,0.8194482326507568,28.220706166912173,0.001506362110376358,0.3642289452254772,16.158195357769728,6.495820999145508
41,combined,-16.242679595947266,1.7141035795211792,-0.7141035795211792,0.17963731288909912,0.0015479892026633024,0.015981338918209076,0.8191419243812561,28.178905150067763,0.0015209309058263898,0.3645320665091276,16.555735748261213,6.495820999145508
42,combined,-16.3402099609375,1.7239916324615479,-0.7239916324615479,0.17990648746490479,0.001562307821586728,0.01637205481529236,0.8188501000404358,28.13890915290105,0.0015350024914368987,0.36050434224307537,16.950916988775134,6.495820999145508
43,combined,-16.432695388793945,1.7333589792251587,-0.7333589792251587,0.1801438331604004,0.0015760473906993866,0.016755416989326477,0.8185882568359375,28.100976292663404,0.001548468484543264,0.3480237554758787,17.337243078276515,6.495820999145508
44,combined,-16.519020080566406,1.7420952320098877,-0.7420952320098877,0.18035119771957397,0.0015894420212134719,0.017135214060544968,0.8183534741401672,28.064222630338584,0.001561628538183868,0.33851778879761696,17.716659473255277,6.495820999145508
