face_id,prompt,prompt_slug,candidate_id,seed,steps,guidance_scale,image_guidance_scale,input_ssim,input_psnr,input_mse,input_l2,output_ssim,output_psnr,output_mse,output_l2,original_path,perturbed_path,clean_edit_path,perturbed_edit_path,strip_path
image_2,Add a black jacket,add_a_black_jacket,targeted_experiments_corrected_perturbations_image_2_lens_30_vae_latent_out_png,1234,20,7.5,1.0,0.8463161587715149,30.96761470499725,0.0008002736722119153,0.028289108720705843,0.8506973385810852,20.492089432617007,0.008928758092224598,0.0944921059783546,/home/interns/Desktop/amit_code/new_images/image_2.png,/home/interns/Desktop/amit_code/targeted_experiments/corrected_perturbations/image_2/lens_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_2/add_a_black_jacket/igs_1_seed_1234/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_2/add_a_black_jacket/igs_1_seed_1234/targeted_experiments_corrected_perturbations_image_2_lens_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_2/add_a_black_jacket/igs_1_seed_1234/targeted_experiments_corrected_perturbations_image_2_lens_30_vae_latent_out_png/comparison_strip.jpg
image_2,Add a black jacket,add_a_black_jacket,targeted_experiments_corrected_perturbations_image_2_lens_30_vae_latent_out_png,24001,20,7.5,1.0,0.8463161587715149,30.96761470499725,0.0008002736722119153,0.028289108720705843,0.8799150586128235,17.525770741179056,0.017677584663033485,0.13295707827352962,/home/interns/Desktop/amit_code/new_images/image_2.png,/home/interns/Desktop/amit_code/targeted_experiments/corrected_perturbations/image_2/lens_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_2/add_a_black_jacket/igs_1_seed_24001/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_2/add_a_black_jacket/igs_1_seed_24001/targeted_experiments_corrected_perturbations_image_2_lens_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_2/add_a_black_jacket/igs_1_seed_24001/targeted_experiments_corrected_perturbations_image_2_lens_30_vae_latent_out_png/comparison_strip.jpg
image_2,Add a black jacket,add_a_black_jacket,targeted_experiments_corrected_perturbations_image_2_lens_30_vae_latent_out_png,1234,20,7.5,1.5,0.8463161587715149,30.96761470499725,0.0008002736722119153,0.028289108720705843,0.7496232390403748,18.30781287628672,0.014764498919248581,0.12150925445927392,/home/interns/Desktop/amit_code/new_images/image_2.png,/home/interns/Desktop/amit_code/targeted_experiments/corrected_perturbations/image_2/lens_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_2/add_a_black_jacket/igs_1.5_seed_1234/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_2/add_a_black_jacket/igs_1.5_seed_1234/targeted_experiments_corrected_perturbations_image_2_lens_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_2/add_a_black_jacket/igs_1.5_seed_1234/targeted_experiments_corrected_perturbations_image_2_lens_30_vae_latent_out_png/comparison_strip.jpg
image_2,Add a black jacket,add_a_black_jacket,targeted_experiments_corrected_perturbations_image_2_lens_30_vae_latent_out_png,24001,20,7.5,1.5,0.8463161587715149,30.96761470499725,0.0008002736722119153,0.028289108720705843,0.6063886284828186,11.585673035683975,0.06941170245409012,0.26346100746427376,/home/interns/Desktop/amit_code/new_images/image_2.png,/home/interns/Desktop/amit_code/targeted_experiments/corrected_perturbations/image_2/lens_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_2/add_a_black_jacket/igs_1.5_seed_24001/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_2/add_a_black_jacket/igs_1.5_seed_24001/targeted_experiments_corrected_perturbations_image_2_lens_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_2/add_a_black_jacket/igs_1.5_seed_24001/targeted_experiments_corrected_perturbations_image_2_lens_30_vae_latent_out_png/comparison_strip.jpg
image_2,Add a black jacket,add_a_black_jacket,targeted_experiments_corrected_perturbations_image_2_lens_30_vae_latent_out_png,1234,20,7.5,2.0,0.8463161587715149,30.96761470499725,0.0008002736722119153,0.028289108720705843,0.9211167693138123,31.29219451707261,0.0007426437805406749,0.02725149134525806,/home/interns/Desktop/amit_code/new_images/image_2.png,/home/interns/Desktop/amit_code/targeted_experiments/corrected_perturbations/image_2/lens_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_2/add_a_black_jacket/igs_2_seed_1234/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_2/add_a_black_jacket/igs_2_seed_1234/targeted_experiments_corrected_perturbations_image_2_lens_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_2/add_a_black_jacket/igs_2_seed_1234/targeted_experiments_corrected_perturbations_image_2_lens_30_vae_latent_out_png/comparison_strip.jpg
image_2,Add a black jacket,add_a_black_jacket,targeted_experiments_corrected_perturbations_image_2_lens_30_vae_latent_out_png,24001,20,7.5,2.0,0.8463161587715149,30.96761470499725,0.0008002736722119153,0.028289108720705843,0.48565807938575745,11.087686965940387,0.07784510403871536,0.27900735481115074,/home/interns/Desktop/amit_code/new_images/image_2.png,/home/interns/Desktop/amit_code/targeted_experiments/corrected_perturbations/image_2/lens_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_2/add_a_black_jacket/igs_2_seed_24001/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_2/add_a_black_jacket/igs_2_seed_24001/targeted_experiments_corrected_perturbations_image_2_lens_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_2/add_a_black_jacket/igs_2_seed_24001/targeted_experiments_corrected_perturbations_image_2_lens_30_vae_latent_out_png/comparison_strip.jpg
image_3,Add a red scarf,add_a_red_scarf,targeted_experiments_corrected_perturbations_image_3_polar_30_vae_latent_out_png,1234,20,7.5,1.0,0.910761296749115,32.30487703627248,0.0005881827673874795,0.024252479613175216,0.7583116888999939,19.1695274260774,0.012107298709452152,0.11003317095063721,/home/interns/Desktop/amit_code/new_images/image_3.png,/home/interns/Desktop/amit_code/targeted_experiments/corrected_perturbations/image_3/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_3/add_a_red_scarf/igs_1_seed_1234/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_3/add_a_red_scarf/igs_1_seed_1234/targeted_experiments_corrected_perturbations_image_3_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_3/add_a_red_scarf/igs_1_seed_1234/targeted_experiments_corrected_perturbations_image_3_polar_30_vae_latent_out_png/comparison_strip.jpg
image_3,Add a red scarf,add_a_red_scarf,targeted_experiments_corrected_perturbations_image_3_polar_30_vae_latent_out_png,24001,20,7.5,1.0,0.910761296749115,32.30487703627248,0.0005881827673874795,0.024252479613175216,0.6671435832977295,18.114533549760864,0.01543642207980156,0.12424339853610557,/home/interns/Desktop/amit_code/new_images/image_3.png,/home/interns/Desktop/amit_code/targeted_experiments/corrected_perturbations/image_3/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_3/add_a_red_scarf/igs_1_seed_24001/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_3/add_a_red_scarf/igs_1_seed_24001/targeted_experiments_corrected_perturbations_image_3_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_3/add_a_red_scarf/igs_1_seed_24001/targeted_experiments_corrected_perturbations_image_3_polar_30_vae_latent_out_png/comparison_strip.jpg
image_3,Add a red scarf,add_a_red_scarf,targeted_experiments_corrected_perturbations_image_3_polar_30_vae_latent_out_png,1234,20,7.5,1.5,0.910761296749115,32.30487703627248,0.0005881827673874795,0.024252479613175216,0.7749857306480408,18.137518836943126,0.015354939736425877,0.12391505048389351,/home/interns/Desktop/amit_code/new_images/image_3.png,/home/interns/Desktop/amit_code/targeted_experiments/corrected_perturbations/image_3/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_3/add_a_red_scarf/igs_1.5_seed_1234/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_3/add_a_red_scarf/igs_1.5_seed_1234/targeted_experiments_corrected_perturbations_image_3_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_3/add_a_red_scarf/igs_1.5_seed_1234/targeted_experiments_corrected_perturbations_image_3_polar_30_vae_latent_out_png/comparison_strip.jpg
image_3,Add a red scarf,add_a_red_scarf,targeted_experiments_corrected_perturbations_image_3_polar_30_vae_latent_out_png,24001,20,7.5,1.5,0.910761296749115,32.30487703627248,0.0005881827673874795,0.024252479613175216,0.8594803810119629,24.800113713004176,0.003311224514618516,0.05754324039032314,/home/interns/Desktop/amit_code/new_images/image_3.png,/home/interns/Desktop/amit_code/targeted_experiments/corrected_perturbations/image_3/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_3/add_a_red_scarf/igs_1.5_seed_24001/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_3/add_a_red_scarf/igs_1.5_seed_24001/targeted_experiments_corrected_perturbations_image_3_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/prompt_refinement_corrected/image_3/add_a_red_scarf/igs_1.5_seed_24001/targeted_experiments_corrected_perturbations_image_3_polar_30_vae_latent_out_png/comparison_strip.jpg
