seed,stage,stage_path,edit_path,input_ssim,input_psnr,input_mse,input_l2,output_ssim,output_psnr,output_mse,output_l2,arcface_original_vs_stage,arcface_clean_edit_vs_stage_edit
1234,original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/combined_bspline_tps/seed_1234/original_edit.png,1.0,inf,0.0,0.0,1.0,inf,0.0,0.0,1.0000001192092896,1.0
1234,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/vae_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/combined_bspline_tps/seed_1234/vae_reconstruction_edit.png,0.8401924967765808,30.935105990148553,0.0008062865235842764,0.0283951848661754,0.9507734179496765,34.66153898988287,0.0003418582782614976,0.018489409894896527,0.9418524503707886,0.9751816987991333
1234,neutral_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/neutral_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/combined_bspline_tps/seed_1234/neutral_geometry_on_original_edit.png,0.9990637302398682,56.74353755137065,2.116636323989951e-06,0.0014548664282297366,0.9880980849266052,44.27043566760843,3.740730608114973e-05,0.0061161512474063075,0.9993091225624084,0.9974141716957092
1234,combined,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/combined/learned_combined.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/combined_bspline_tps/seed_1234/combined_edit.png,0.8303093314170837,29.43283960840299,0.0011395044857636094,0.03375654730216954,0.874897301197052,28.790233829987205,0.001321224495768547,0.03634865191129579,-0.3109716475009918,0.016644643619656563
1234,joint_delta_only,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/combined/learned_delta_only.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/combined_bspline_tps/seed_1234/joint_delta_only_edit.png,0.8256471157073975,29.335087948684023,0.001165443449281156,0.034138591788197066,0.8740782141685486,28.731543858996886,0.0013392005348578095,0.03659508894452655,-0.30788904428482056,0.034055374562740326
1234,joint_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/combined/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/combined_bspline_tps/seed_1234/joint_geometry_on_original_edit.png,0.9957519173622131,46.291269065853314,2.3489463274017908e-05,0.0048465929552643375,0.9769139885902405,39.202893291344274,0.00012014637468382716,0.010961130173655778,0.9977057576179504,0.9918240904808044
1234,joint_geometry_on_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/combined/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/combined_bspline_tps/seed_1234/joint_geometry_on_reconstruction_edit.png,0.8449366688728333,31.063757482800916,0.0007827521185390651,0.027977707528299475,0.9502756595611572,34.69987822959145,0.00033885365701280534,0.0184079780805173,0.9409985542297363,0.9769432544708252
24001,original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/combined_bspline_tps/seed_24001/original_edit.png,1.0,inf,0.0,0.0,1.0,inf,0.0,0.0,1.0000001192092896,1.0000001192092896
24001,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/vae_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/combined_bspline_tps/seed_24001/vae_reconstruction_edit.png,0.8401924967765808,30.935105990148553,0.0008062865235842764,0.0283951848661754,0.9491342902183533,34.69888240291725,0.0003389313642401248,0.01841008865378233,0.9418524503707886,0.9840707182884216
24001,neutral_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/neutral_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/combined_bspline_tps/seed_24001/neutral_geometry_on_original_edit.png,0.9990637302398682,56.74353755137065,2.116636323989951e-06,0.0014548664282297366,0.9882314205169678,44.28712620115089,3.726382055901922e-05,0.0061044099271771735,0.9993091225624084,0.9959253072738647
24001,combined,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/combined/learned_combined.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/combined_bspline_tps/seed_24001/combined_edit.png,0.8303093314170837,29.43283960840299,0.0011395044857636094,0.03375654730216954,0.876438558101654,28.89108361287988,0.0012908971402794123,0.03592905704690025,-0.3109716475009918,0.058323852717876434
24001,joint_delta_only,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/combined/learned_delta_only.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/combined_bspline_tps/seed_24001/joint_delta_only_edit.png,0.8256471157073975,29.335087948684023,0.001165443449281156,0.034138591788197066,0.8755913376808167,28.840604843948732,0.0013059889897704124,0.03613846966558507,-0.30788904428482056,0.05119989812374115
24001,joint_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/combined/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/combined_bspline_tps/seed_24001/joint_geometry_on_original_edit.png,0.9957519173622131,46.291269065853314,2.3489463274017908e-05,0.0048465929552643375,0.9776601195335388,39.521660701645786,0.00011164362513227388,0.010566154699429394,0.9977057576179504,0.9882261157035828
24001,joint_geometry_on_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/combined/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/combined_bspline_tps/seed_24001/joint_geometry_on_reconstruction_edit.png,0.8449366688728333,31.063757482800916,0.0007827521185390651,0.027977707528299475,0.9481979012489319,34.6954304800535,0.0003392008657101542,0.018417406595667974,0.9409985542297363,0.9813886284828186
34007,original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/combined_bspline_tps/seed_34007/original_edit.png,1.0,inf,0.0,0.0,1.0,inf,0.0,0.0,1.0000001192092896,1.0000001192092896
34007,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/vae_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_seed_replays/combined_bspline_tps/seed_34007/vae_reconstruction_edit.png,0.8401924967765808,30.935105990148553,0.0008062865235842764,0.0283951848661754,0.9453007578849792,34.28915072332799,0.0003724645357578993,0.019299340293333845,0.9418524503707886,0.984106183052063
