iter,mode,loss,arcface_identity_distance,arcface_identity_similarity,ssim_preservation_loss,pixel_preservation_loss,latent_regularisation,input_ssim,input_psnr,input_mse,seconds_iter,seconds_elapsed,peak_vram_gb
0,geometry_only_original,3.935734777768844e-15,1.1920928955078125e-07,0.9999998807907104,2.384185791015625e-07,3.9357348624721386e-14,0.0,0.9999999403953552,134.04974166247752,3.9357348624721386e-14,0.2195095270872116,0.2195900734513998,0.8397831916809082
1,geometry_only_original,2.3849153876653872e-05,2.384185791015625e-06,0.999997615814209,9.5367431640625e-06,7.29632176899031e-08,0.0,0.9999904036521912,71.36896021799218,7.29632176899031e-08,0.20499112084507942,2.332746174186468,0.870058536529541
2,geometry_only_original,-3.516166179906577e-05,6.020069122314453e-06,0.9999939799308777,5.0067901611328125e-06,5.078551268411502e-08,0.0,0.9999949336051941,72.94260037425028,5.0785526894969735e-08,0.25820477306842804,2.6168090496212244,0.870058536529541
3,geometry_only_original,-6.674678297713399e-05,1.1682510375976562e-05,0.999988317489624,1.0013580322265625e-05,1.0415645590455824e-07,0.0,0.9999893307685852,69.82313865365613,1.0415644169370353e-07,0.21811758913099766,2.865341020748019,0.870058536529541
4,geometry_only_original,-0.00011293253919575363,2.0623207092285156e-05,0.9999793767929077,1.8656253814697266e-05,1.8259592593494745e-07,0.0,0.9999809861183167,67.38508984235332,1.8259589751323801e-07,0.2410226333886385,3.134396769106388,0.870058536529541
5,geometry_only_original,-0.00019517898908816278,3.2782554626464844e-05,0.9999672174453735,2.6524066925048828e-05,2.6216275728074834e-07,0.0,0.9999740123748779,65.81429098101914,2.621627004373295e-07,0.2435676995664835,3.402869487181306,0.870058536529541
6,geometry_only_original,-0.00031437858706340194,4.8995018005371094e-05,0.9999510049819946,3.510713577270508e-05,3.59107332315034e-07,0.0,0.9999648928642273,64.44775761656692,3.5910730389332457e-07,0.23677482455968857,3.6657190211117268,0.8702430725097656
7,geometry_only_original,-0.00044251553481444716,6.788969039916992e-05,0.9999321103096008,4.7266483306884766e-05,4.895824758932577e-07,0.0,0.9999523162841797,63.10174186137684,4.895824190498388e-07,0.2392383050173521,3.928963605314493,0.8713417053222656
8,geometry_only_original,-0.0005789938732050359,8.940696716308594e-05,0.9999105930328369,6.300210952758789e-05,6.52795620226243e-07,0.0,0.9999364018440247,61.85222805854848,6.527955633828242e-07,0.3525344096124172,4.3162153251469135,0.8713417053222656
9,geometry_only_original,-0.0007491464493796229,0.00011599063873291016,0.9998840093612671,8.213520050048828e-05,8.393803341277817e-07,0.0,0.9999174475669861,60.76041180695741,8.393803909712005e-07,0.2644526455551386,4.608360152691603,0.8713417053222656
