iter,mode,loss,arcface_identity_distance,arcface_identity_similarity,ssim_preservation_loss,pixel_preservation_loss,latent_regularisation,input_ssim,input_psnr,input_mse,seconds_iter,seconds_elapsed,peak_vram_gb
0,geometry_only_reconstruction,0.2641361355781555,0.05936014652252197,0.940639853477478,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.210218895226717,0.2102794051170349,0.7513570785522461
1,geometry_only_reconstruction,0.26300132274627686,0.05949676036834717,0.9405032396316528,0.17157649993896484,0.0008642346365377307,0.0,0.824467658996582,30.654201482790096,0.0008601612062193453,0.2158641777932644,0.45449948869645596,0.7513766288757324
2,geometry_only_reconstruction,0.26038143038749695,0.05977511405944824,0.9402248859405518,0.17160922288894653,0.000864599016495049,0.0,0.8246846199035645,30.662685842451634,0.00085848243907094,0.21402723155915737,0.6973476242274046,0.7513766288757324
3,geometry_only_reconstruction,0.25639837980270386,0.060190677642822266,0.9398093223571777,0.17164373397827148,0.0008649092633277178,0.0,0.8248953819274902,30.671170287280095,0.0008568069315515459,0.2100753616541624,0.9360541813075542,0.7513766288757324
4,geometry_only_reconstruction,0.25383424758911133,0.06047844886779785,0.9395215511322021,0.1717064380645752,0.0008655275451019406,0.0,0.8250975608825684,30.68072682615793,0.0008549236226826906,0.2073417343199253,1.1631266884505749,0.7513766288757324
5,geometry_only_reconstruction,0.2524002492427826,0.06066441535949707,0.9393355846405029,0.17179155349731445,0.0008664627093821764,0.0,0.8252374529838562,30.688543333736863,0.000853386300150305,0.2105401698499918,1.4021877944469452,0.7513766288757324
6,geometry_only_reconstruction,0.2508011758327484,0.060877442359924316,0.9391225576400757,0.1718977689743042,0.0008676195866428316,0.0,0.825362503528595,30.695030127718802,0.0008521126001141965,0.210422333329916,1.6372036281973124,0.7513766288757324
7,geometry_only_reconstruction,0.24673210084438324,0.06134289503097534,0.9386571049690247,0.17201483249664307,0.0008688397938385606,0.0,0.8254902958869934,30.700708164484297,0.0008509992621839046,0.20972124114632607,1.871460348367691,0.7513766288757324
8,geometry_only_reconstruction,0.2432432770729065,0.061763882637023926,0.9382361173629761,0.17215901613235474,0.0008702976047061384,0.0,0.8256120681762695,30.70570481105795,0.0008500207331962883,0.1921941637992859,2.0916541051119566,0.7513766288757324
9,geometry_only_reconstruction,0.2413739711046219,0.06204366683959961,0.9379563331604004,0.17234468460083008,0.0008721250924281776,0.0,0.8257322907447815,30.709866778180736,0.0008492065244354308,0.19661984406411648,2.3170935194939375,0.7513766288757324
10,geometry_only_reconstruction,0.23959259688854218,0.06233775615692139,0.9376622438430786,0.17257654666900635,0.0008743249927647412,0.0,0.8258564472198486,30.713035557602502,0.0008485871367156506,0.20154382474720478,2.5477423164993525,0.7513766288757324
11,geometry_only_reconstruction,0.23191340267658234,0.06324756145477295,0.936752438545227,0.1728602647781372,0.0008769493433646858,0.0,0.8259894847869873,30.715234305603335,0.0008481576223857701,0.21628589555621147,2.791095783933997,0.7513766288757324
12,geometry_only_reconstruction,0.226930171251297,0.06392109394073486,0.9360789060592651,0.17321062088012695,0.0008800722425803542,0.0,0.8261294960975647,30.71567126764048,0.0008480722899548709,0.22287983633577824,3.039182687178254,0.7513766288757324
13,geometry_only_reconstruction,0.21971093118190765,0.06485682725906372,0.9351431727409363,0.17363816499710083,0.0008837656932882965,0.0,0.8262681365013123,30.7136388435454,0.0008484692662023008,0.20157293044030666,3.279356684535742,0.7513766288757324
