iter,mode,loss,arcface_identity_distance,arcface_identity_similarity,ssim_preservation_loss,pixel_preservation_loss,latent_regularisation,input_ssim,input_psnr,input_mse,seconds_iter,seconds_elapsed,peak_vram_gb
0,geometry_only_reconstruction,0.19784416258335114,0.006341874599456787,0.9936581254005432,0.05224853754043579,0.000202234456082806,0.0,0.9472619891166687,36.94145067436405,0.0002022343542193994,0.1937151849269867,0.19381187111139297,0.8397831916809082
1,geometry_only_reconstruction,0.1971333771944046,0.006415843963623047,0.993584156036377,0.052254319190979004,0.0002022658591158688,0.0,0.9473846554756165,36.9454562665303,0.00020204791508149356,0.22102169878780842,0.443639999255538,0.870058536529541
2,geometry_only_reconstruction,0.19647297263145447,0.006488204002380371,0.9935117959976196,0.05226695537567139,0.00020233534451108426,0.0,0.9474718570709229,36.94726768681033,0.0002019636594923213,0.22880516946315765,0.7007946521043777,0.870058536529541
3,geometry_only_reconstruction,0.19559141993522644,0.00658339262008667,0.9934166073799133,0.05228102207183838,0.0002024185232585296,0.0,0.9475488662719727,36.94857963929397,0.000201902657863684,0.21715642139315605,0.9468050729483366,0.8700599670410156
4,geometry_only_reconstruction,0.19494442641735077,0.006655514240264893,0.9933444857597351,0.05229586362838745,0.00020250954548828304,0.0,0.9476203918457031,36.94974670870729,0.00020184840832371265,0.2393698636442423,1.2142142206430435,0.8700599670410156
5,geometry_only_reconstruction,0.1941952109336853,0.006737768650054932,0.9932622313499451,0.0523105263710022,0.00020260665041860193,0.0,0.9476902484893799,36.95072556075489,0.00020180291903670877,0.21684211492538452,1.4809751994907856,0.8700599670410156
6,geometry_only_reconstruction,0.19340574741363525,0.0068247318267822266,0.9931752681732178,0.05232656002044678,0.00020271628454793245,0.0,0.9477589130401611,36.951573701817175,0.00020176351245027035,0.24388770759105682,1.7507179286330938,0.8700599670410156
7,geometry_only_reconstruction,0.19257844984531403,0.00691676139831543,0.9930832386016846,0.0523451566696167,0.00020284541824366897,0.0,0.9478253722190857,36.95208335515511,0.0002017398364841938,0.27582789584994316,2.052507506683469,0.8700599670410156
8,geometry_only_reconstruction,0.19171419739723206,0.007014155387878418,0.9929858446121216,0.05236709117889404,0.0002029951283475384,0.0,0.9478886723518372,36.9521723235164,0.00020173570374026895,0.2404178325086832,2.318778395652771,0.8700599670410156
9,geometry_only_reconstruction,0.19098584353923798,0.0070993900299072266,0.9929006099700928,0.052391886711120605,0.00020316473091952503,0.0,0.9479467272758484,36.951643865659534,0.0002017602528212592,0.2476955410093069,2.5922943595796824,0.8700599670410156
