iter,mode,loss,arcface_identity_distance,arcface_identity_similarity,ssim_preservation_loss,pixel_preservation_loss,latent_regularisation,input_ssim,input_psnr,input_mse,seconds_iter,seconds_elapsed,peak_vram_gb
0,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.2188598122447729,0.2190514300018549,0.9310321807861328
1,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.2079862467944622,0.45599522441625595,0.9769330024719238
2,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.1983693763613701,0.6819271445274353,0.9769330024719238
3,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.20624371990561485,0.9163898732513189,0.9769330024719238
4,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.20332003384828568,1.14740626886487,0.9769330024719238
5,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.19599594362080097,1.3705448899418116,0.9769330024719238
6,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.19740709103643894,1.5963290128856897,0.9769330024719238
7,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.2080947682261467,1.8329290729016066,0.9769330024719238
8,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.20136823318898678,2.055600868538022,0.9769330024719238
9,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.22897661477327347,2.31849105656147,0.9769330024719238
10,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.21328512765467167,2.573300264775753,0.9769330024719238
11,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.20805946178734303,2.818282863125205,0.9769330024719238
12,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.2283147405833006,3.0831735599786043,0.9769330024719238
13,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.215661458671093,3.3315486777573824,0.9769330024719238
14,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.25628192722797394,3.6203698609024286,0.9769330024719238
15,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.26570641063153744,3.9509679935872555,0.9769330024719238
16,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.27622396126389503,4.265299461781979,0.9769330024719238
17,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.20774300396442413,4.518664823845029,0.9769330024719238
18,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.21647024154663086,4.7658471670001745,0.9769330024719238
19,geometry_only_reconstruction,0.26349955797195435,0.05942380428314209,0.9405761957168579,0.17153024673461914,0.0008636002312414348,0.0,0.823954164981842,30.636886551052193,0.000863597437273711,0.21296882256865501,5.008512169122696,0.9769330024719238
