iter,mode,loss,arcface_identity_distance,arcface_identity_similarity,ssim_preservation_loss,pixel_preservation_loss,latent_regularisation,input_ssim,input_psnr,input_mse,seconds_iter,seconds_elapsed,peak_vram_gb
0,combined,0.26332908868789673,0.05944091081619263,0.9405590891838074,0.1715303659439087,0.0008636002312414348,0.0,0.8239590525627136,30.637058088643172,0.0008635633275844157,0.5210898295044899,0.5212543681263924,7.761865615844727
1,combined,-0.16216346621513367,0.22631239891052246,0.7736876010894775,0.42011964321136475,0.003620808245614171,9.999591566156596e-05,0.7148271203041077,25.18581530367041,0.003029831452295184,0.44002618081867695,2.13498012162745,8.360571384429932
2,combined,-0.7657145261764526,0.2917569875717163,0.7082430124282837,0.43029487133026123,0.0038062643725425005,0.0002620987070258707,0.7047101855278015,24.91590463280968,0.0032241076696664095,0.7052513919770718,2.9421974066644907,8.370481491088867
3,combined,-1.929358720779419,0.3906952738761902,0.6093047261238098,0.3954567313194275,0.0030999488662928343,0.00046855962136760354,0.7302073836326599,25.94475889651204,0.0025440410245209932,0.7046674396842718,3.7440556529909372,8.370939254760742
4,combined,-2.6595005989074707,0.450082004070282,0.549917995929718,0.3682091236114502,0.0027329646982252598,0.0007171756587922573,0.7505989670753479,26.61849734892948,0.0021784633863717318,0.7328312769532204,4.587980164214969,8.371122360229492
5,combined,-3.5945351123809814,0.5612783432006836,0.4387216567993164,0.4035884141921997,0.00305359810590744,0.0010011359117925167,0.7286208271980286,26.126214956975076,0.002439936390146613,0.7200113013386726,5.398217707872391,8.371122360229492
6,combined,-4.390100479125977,0.642607569694519,0.35739243030548096,0.40713179111480713,0.0031537404283881187,0.0013202752452343702,0.7265748381614685,25.96121573068267,0.0025344190653413534,0.682763958349824,6.169534718617797,8.376340866088867
7,combined,-5.1930084228515625,0.7071946859359741,0.2928053140640259,0.3757309913635254,0.0028208850417286158,0.0016687214374542236,0.7488256096839905,26.469567019830144,0.002254463965073228,0.6985878441482782,6.967207979410887,8.376340866088867
8,combined,-5.930788993835449,0.7737349271774292,0.2262650728225708,0.3612591028213501,0.002631962997838855,0.0020458295475691557,0.7604944705963135,26.794159210789022,0.0020921078976243734,0.6934158969670534,7.76441396959126,8.376340866088867
9,combined,-6.469921112060547,0.8290587067604065,0.1709412932395935,0.3640795946121216,0.0026621068827807903,0.002446394879370928,0.7600521445274353,26.736459511404547,0.0021200887858867645,0.7101643271744251,8.554815830662847,8.376340866088867
10,combined,-7.047101020812988,0.8831534385681152,0.11684656143188477,0.356833815574646,0.002611760748550296,0.0028681871481239796,0.7628028988838196,26.80085795941202,0.002088883426040411,0.7157382946461439,9.35364423878491,8.376340866088867
11,combined,-7.759003639221191,0.9517413377761841,0.04825866222381592,0.35162925720214844,0.002598147839307785,0.003314106957986951,0.7657027244567871,26.826442329481203,0.002076613949611783,0.6682754810899496,10.102224968373775,8.376340866088867
12,combined,-8.312036514282227,1.012982964515686,-0.012982964515686035,0.3635016679763794,0.002802852541208267,0.0037808003835380077,0.7566725611686707,26.456688959306646,0.002261159010231495,0.6903855949640274,10.875756315886974,8.376340866088867
13,combined,-8.698925018310547,1.0564244985580444,-0.056424498558044434,0.37300342321395874,0.0029924712143838406,0.004266086965799332,0.7491058707237244,26.122484248277935,0.00244203326292336,0.6945308931171894,11.689011635258794,8.376340866088867
14,combined,-9.301477432250977,1.1110124588012695,-0.11101245880126953,0.36167091131210327,0.002879234030842781,0.004766082391142845,0.7571907043457031,26.29541338820422,0.0023467058781534433,0.6989300679415464,12.46460546553135,8.376340866088867
15,combined,-9.902129173278809,1.1589527130126953,-0.1589527130126953,0.3374253511428833,0.0026518087834119797,0.005276573356240988,0.7724402546882629,26.645223058437715,0.002165098674595356,0.6936391405761242,13.238862378522754,8.376340866088867
16,combined,-10.332728385925293,1.2015223503112793,-0.2015223503112793,0.33644479513168335,0.00265334639698267,0.005794424097985029,0.7711889743804932,26.620620967535874,0.002177398419007659,0.696320440620184,14.014766806736588,8.376340866088867
17,combined,-10.628137588500977,1.2379930019378662,-0.2379930019378662,0.35030120611190796,0.0028066523373126984,0.0063161845318973064,0.7624241709709167,26.368320438451054,0.002307639457285404,0.672676257789135,14.773990584537387,8.376340866088867
18,combined,-11.041196823120117,1.2788530588150024,-0.27885305881500244,0.34940874576568604,0.002833140082657337,0.006839861162006855,0.7625637650489807,26.319510386051025,0.0023337211459875107,0.6831984538584948,15.535379314795136,8.376340866088867
19,combined,-11.542459487915039,1.3205890655517578,-0.3205890655517578,0.3326309323310852,0.0026902854442596436,0.007364611141383648,0.7724843621253967,26.548837976146377,0.0022136869374662638,0.7222944535315037,16.33546369150281,8.376340866088867
