iter,mode,loss,arcface_identity_distance,arcface_identity_similarity,ssim_preservation_loss,pixel_preservation_loss,latent_regularisation,input_ssim,input_psnr,input_mse,seconds_iter,seconds_elapsed,peak_vram_gb
0,combined,0.26409322023391724,0.0593644380569458,0.9406355619430542,0.17153024673461914,0.0008636002312414348,0.0,0.8239547610282898,30.636900016215307,0.000863594759721309,0.5231298767030239,0.5233489833772182,6.44830322265625
1,combined,-1.3838998079299927,0.22417008876800537,0.7758299112319946,0.17154282331466675,0.0008681011968292296,9.999093890655786e-05,0.8258240818977356,30.681335103789902,0.0008548038895241916,0.3868106584995985,2.0005097836256027,6.499499320983887
2,combined,-2.349252939224243,0.32095056772232056,0.6790494322776794,0.17203295230865479,0.0008782572112977505,0.00026878208154812455,0.8259060382843018,30.64871156482965,0.0008612492238171399,0.6181241404265165,2.664662903174758,6.5006103515625
3,combined,-3.2239584922790527,0.40875035524368286,0.5912496447563171,0.17269104719161987,0.0008917286759242415,0.00048474830691702664,0.8255786299705505,30.5915161756186,0.0008726666565053165,0.6270261090248823,3.3786519300192595,6.5006103515625
4,combined,-4.071723461151123,0.49399685859680176,0.5060031414031982,0.17363059520721436,0.0009095622808672488,0.0007420319016091526,0.8247823119163513,30.509372295645477,0.000889329647179693,0.6303232181817293,4.050662619993091,6.5015869140625
5,combined,-4.868991374969482,0.5743280053138733,0.4256719946861267,0.17483890056610107,0.0009313186164945364,0.0010456141317263246,0.8236376643180847,30.408439482163914,0.0009102402837015688,0.6288971472531557,4.772144835442305,6.5015869140625
6,combined,-5.578588962554932,0.6459786891937256,0.3540213108062744,0.1762201189994812,0.0009564979700371623,0.001388979027979076,0.8221948742866516,30.2896027831056,0.0009354912326671183,0.6185530964285135,5.435028662905097,6.5015869140625
7,combined,-6.225934982299805,0.7114643454551697,0.2885356545448303,0.17772167921066284,0.0009844787418842316,0.0017658540746197104,0.8206302523612976,30.16155075340832,0.0009634849266149104,0.6094814371317625,6.093939857557416,6.5015869140625
8,combined,-6.85763692855835,0.7754295468330383,0.22457045316696167,0.17931091785430908,0.001014798879623413,0.0021699140779674053,0.819050133228302,30.029359051329692,0.0009932626271620393,0.6058593280613422,6.752469165250659,6.5015869140625
9,combined,-7.39831018447876,0.830308198928833,0.169691801071167,0.18093276023864746,0.0010469866683706641,0.0026001334190368652,0.8175017833709717,29.89457786573363,0.0010245713638141751,0.6061483155936003,7.407924463972449,6.5015869140625
10,combined,-7.848879337310791,0.8761679530143738,0.12383204698562622,0.18253785371780396,0.0010806063655763865,0.003052026964724064,0.8160302639007568,29.759492098928803,0.0010569411097094417,0.6241922937333584,8.086519747972488,6.5015869140625
11,combined,-8.255366325378418,0.9176053404808044,0.08239465951919556,0.1841142773628235,0.0011153817176818848,0.0035198540426790714,0.8145878911018372,29.62300975298064,0.0010906842071563005,0.6332319397479296,8.770482871681452,6.5015869140625
12,combined,-8.663244247436523,0.9591463804244995,0.04085361957550049,0.18562006950378418,0.001150461146607995,0.003997135907411575,0.8131826519966125,29.48775282195124,0.001125187030993402,0.6181554794311523,9.430437000468373,6.5015869140625
13,combined,-9.047877311706543,0.9983360767364502,0.0016639232635498047,0.18707197904586792,0.0011858094949275255,0.004481521435081959,0.811808168888092,29.354553780741952,0.0011602314189076424,0.6238429807126522,10.095250925049186,6.5015869140625
14,combined,-9.419794082641602,1.0362344980239868,-0.036234498023986816,0.18848484754562378,0.0012214233865961432,0.004970386624336243,0.8104456067085266,29.22389770661503,0.0011956669623032212,0.6107449792325497,10.751694846898317,6.5015869140625
15,combined,-9.75439167022705,1.070389747619629,-0.0703897476196289,0.1898747682571411,0.0012572983978316188,0.005461492575705051,0.8090927600860596,29.0957570180925,0.0012314713094383478,0.6029390934854746,11.42525683157146,6.5015869140625
16,combined,-10.110942840576172,1.1067205667495728,-0.10672056674957275,0.19122552871704102,0.0012932096142321825,0.00595475360751152,0.8077545762062073,28.97040986855341,0.001267532235942781,0.6466756165027618,12.15716839581728,6.5015869140625
17,combined,-10.4558687210083,1.1418510675430298,-0.14185106754302979,0.19250047206878662,0.0013285742606967688,0.006446668412536383,0.8064749240875244,28.849701039025643,0.0013032564893364906,0.6473226938396692,12.849999066442251,6.5015869140625
18,combined,-10.80165958404541,1.1770563125610352,-0.17705631256103516,0.19375211000442505,0.001364006195217371,0.006939946673810482,0.8052022457122803,28.73175830003353,0.0013391344109550118,0.647945849224925,13.537312634289265,6.5015869140625
19,combined,-11.136489868164062,1.2111479043960571,-0.21114790439605713,0.19496816396713257,0.0013994018081575632,0.007434045430272818,0.8039131164550781,28.616031835922577,0.0013752980157732964,0.6504546999931335,14.226433599367738,6.5015869140625
