iter,mode,loss,arcface_identity_distance,arcface_identity_similarity,ssim_preservation_loss,pixel_preservation_loss,latent_regularisation,input_ssim,input_psnr,input_mse,seconds_iter,seconds_elapsed,peak_vram_gb
0,combined,0.18586844205856323,0.05797410011291504,0.942025899887085,0.1531064510345459,0.0007718309643678367,0.0,0.8418986201286316,31.124917550777944,0.0007718061679042876,0.5244090426713228,0.5246086493134499,7.761865615844727
1,combined,0.41516390442848206,0.13159477710723877,0.8684052228927612,0.34614479541778564,0.0038760239258408546,9.998610039474443e-05,0.7712993025779724,24.773894287671673,0.0033312756568193436,0.42000773921608925,1.9931036923080683,8.360571384429932
2,combined,-0.9378932118415833,0.25842559337615967,0.7415744066238403,0.3292010426521301,0.0035734944976866245,0.00026226925547234714,0.7796536087989807,25.102877382390606,0.00308824866078794,0.6843881625682116,2.757283076643944,8.360571384429932
3,combined,-2.558213233947754,0.40688997507095337,0.5931100249290466,0.30207931995391846,0.002893446944653988,0.00047322193859145045,0.7933129668235779,26.031849482430076,0.002493532607331872,0.6804041303694248,3.516540739685297,8.372434616088867
4,combined,-3.6960620880126953,0.5233110189437866,0.4766889810562134,0.3073498010635376,0.0029875587206333876,0.0007277497788891196,0.7911739945411682,25.87816153962653,0.0025833535473793745,0.6933308728039265,4.278928419575095,8.372434616088867
5,combined,-4.30361270904541,0.5836528539657593,0.4163471460342407,0.30652397871017456,0.0029534653294831514,0.0010205964790657163,0.7924256324768066,25.950781107610684,0.00254051573574543,0.6953774560242891,5.041279876604676,8.372434616088867
6,combined,-5.16893196105957,0.6680225133895874,0.3319774866104126,0.30220353603363037,0.0027440739795565605,0.00135182891972363,0.7952675223350525,26.278645423309676,0.0023557839449495077,0.6950329076498747,5.807814657688141,8.373411178588867
7,combined,-5.931070804595947,0.7373676896095276,0.2626323103904724,0.288474977016449,0.0022954444866627455,0.0017153967637568712,0.8040666580200195,27.104732790147352,0.0019477208843454719,0.693828834220767,6.569993065670133,8.373411178588867
8,combined,-6.551338195800781,0.7928486466407776,0.2071513533592224,0.27538740634918213,0.0020954147912561893,0.0021027494221925735,0.8106525540351868,27.52036309239483,0.001769960974343121,0.6988378092646599,7.333601623773575,8.373411178588867
9,combined,-6.97122859954834,0.8298606872558594,0.17013931274414062,0.2654379606246948,0.0018595873843878508,0.0025122256483882666,0.8166342377662659,28.0822751310898,0.00155515072401613,0.6909592654556036,8.09264232777059,8.373411178588867
10,combined,-7.392006874084473,0.8662117719650269,0.13378822803497314,0.25398820638656616,0.0016698830295354128,0.002939545549452305,0.8233180046081543,28.56159519831248,0.0013926451792940497,0.6838291510939598,8.853281199932098,8.373411178588867
11,combined,-7.8870391845703125,0.9116754531860352,0.08832454681396484,0.24591010808944702,0.00161854294128716,0.003381167072802782,0.8264747262001038,28.667374315366697,0.0013591349124908447,0.670204633846879,9.60072634741664,8.373411178588867
12,combined,-8.354761123657227,0.9532812237739563,0.0467187762260437,0.23557913303375244,0.001519292825832963,0.0038335570134222507,0.8296182751655579,28.931277297817473,0.0012790050823241472,0.6820347178727388,10.35748285613954,8.373411178588867
13,combined,-8.768482208251953,0.9872709512710571,0.012729048728942871,0.22081464529037476,0.001489078626036644,0.004298935644328594,0.8342833518981934,28.947313183808944,0.001274291193112731,0.6699797194451094,11.11668181233108,8.373411178588867
14,combined,-9.101503372192383,1.0187746286392212,-0.01877462863922119,0.21721404790878296,0.0016829060623422265,0.004769226536154747,0.8352529406547546,28.323329152940218,0.001471184310503304,0.6865970250219107,11.873971063643694,8.373411178588867
15,combined,-9.340578079223633,1.0504138469696045,-0.05041384696960449,0.23267406225204468,0.0018579557072371244,0.00524052744731307,0.827418863773346,27.873605315487783,0.0016316968249157071,0.6722800619900227,12.619490459561348,8.373411178588867
16,combined,-9.710677146911621,1.0855883359909058,-0.08558833599090576,0.22900354862213135,0.0018322643591091037,0.005715716630220413,0.8279724717140198,27.918219750437558,0.0016150204464793205,0.707929290831089,13.410540284588933,8.373411178588867
17,combined,-10.116530418395996,1.1220759153366089,-0.12207591533660889,0.22080981731414795,0.0017434835899621248,0.006195805035531521,0.8306102156639099,28.143721623133338,0.00153330247849226,0.7025765180587769,14.18190992064774,8.373411178588867
18,combined,-10.404707908630371,1.1503570079803467,-0.15035700798034668,0.219737708568573,0.0016753366217017174,0.0066798385232687,0.8316612839698792,28.356183858237053,0.001460096682421863,0.7008836586028337,14.948538295924664,8.373411178588867
19,combined,-10.703286170959473,1.1781052350997925,-0.17810523509979248,0.21551918983459473,0.0016263737343251705,0.007162882946431637,0.8347007632255554,28.473235296300533,0.0014212696114555001,0.6626835931092501,15.694389140233397,8.373411178588867
