case,face_id,prompt,run,kind,warp_type,warp_components,mode,stage,input_ssim,input_psnr,output_ssim_vs_clean,output_psnr_vs_clean,output_l2_vs_clean,arcface_clean_vs_stage_edit,arcface_original_vs_stage_input,stage_path,edit_path
image2_black_jacket,image_2,Add a black jacket,single_fft,single,fft,fft,geometry_only_reconstruction,learned_geometry_on_reconstruction,0.8230366110801697,30.46037935609143,0.8891469836235046,18.665649514624462,0.11660509423637327,0.8371753692626953,0.9325945973396301,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_reconstruction/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_geodesic,single,geodesic,geodesic,geometry_only_original,learned_geometry_on_original,0.9990448951721191,55.881840688269506,0.987743079662323,42.34127209670654,0.007637239237826511,0.9937304258346558,0.9996427893638611,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_geodesic/geometry_only_original/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_geodesic/geometry_only_original/learned_geometry_on_original_edit.png
image2_black_jacket,image_2,Add a black jacket,single_geodesic,single,geodesic,geodesic,geometry_only_reconstruction,learned_geometry_on_reconstruction,0.8231220245361328,30.49125390713815,0.8885669112205505,18.611083566833216,0.11733992915148966,0.8332234621047974,0.9412927627563477,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_geodesic/geometry_only_reconstruction/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_geodesic/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_homography,single,homography,homography,geometry_only_original,learned_geometry_on_original,0.8851293921470642,31.517707168195898,0.832318127155304,26.946063305361037,0.04494659894083215,0.9380057454109192,0.8822616338729858,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_homography/geometry_only_original/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_homography/geometry_only_original/learned_geometry_on_original_edit.png
image2_black_jacket,image_2,Add a black jacket,single_homography,single,homography,homography,geometry_only_reconstruction,learned_geometry_on_reconstruction,0.8308961391448975,29.388171908740176,0.9280173182487488,29.742144593946524,0.03257562600586501,0.9800859689712524,0.8967577815055847,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_homography/geometry_only_reconstruction/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_homography/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_laplacian,single,laplacian,laplacian,geometry_only_original,learned_geometry_on_original,0.993658721446991,44.10744775924168,0.9568922519683838,33.02070603032226,0.022333906748611326,0.9914478063583374,0.9828677773475647,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/geometry_only_original/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/geometry_only_original/learned_geometry_on_original_edit.png
image2_black_jacket,image_2,Add a black jacket,single_laplacian,single,laplacian,laplacian,geometry_only_reconstruction,learned_geometry_on_reconstruction,0.8339937329292297,30.803753795870858,0.8954442143440247,19.543257221933974,0.10539915738161422,0.8848424553871155,0.9155438542366028,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/geometry_only_reconstruction/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_mobius,single,mobius,mobius,geometry_only_original,learned_geometry_on_original,0.6964864134788513,25.01738177173842,0.6421098113059998,21.658126037912425,0.08262161847219779,0.7164915204048157,0.7719785571098328,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_mobius/geometry_only_original/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_mobius/geometry_only_original/learned_geometry_on_original_edit.png
image2_black_jacket,image_2,Add a black jacket,single_mobius,single,mobius,mobius,geometry_only_reconstruction,learned_geometry_on_reconstruction,0.8271517157554626,30.40143046912233,0.9135438799858093,30.755294195541182,0.02898913723517515,0.975761890411377,0.897929310798645,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_mobius/geometry_only_reconstruction/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_mobius/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_rolling,single,rolling,rolling,geometry_only_original,learned_geometry_on_original,0.9921383261680603,43.47652575577147,0.964911162853241,35.340361403722014,0.017099441660119015,0.9927470088005066,0.9970895051956177,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_rolling/geometry_only_original/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_rolling/geometry_only_original/learned_geometry_on_original_edit.png
image2_black_jacket,image_2,Add a black jacket,single_rolling,single,rolling,rolling,geometry_only_reconstruction,learned_geometry_on_reconstruction,0.8258439898490906,30.50781601716772,0.5084184408187866,11.28461335279442,0.2727528720594359,0.3472978174686432,0.9307186603546143,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_rolling/geometry_only_reconstruction/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_rolling/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_all,combined,all,bspline+polar+bezier+lens+mobius+laplacian+geodesic+diffgeom+delaunay+tps+rolling+fft+homography,combined,learned_combined,0.8333740830421448,28.365906869724032,0.813136875629425,26.387568633853938,0.04793156048131601,0.1623898446559906,-0.17744463682174683,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_all/combined/learned_combined.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_all/combined/learned_combined_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_all,combined,all,bspline+polar+bezier+lens+mobius+laplacian+geodesic+diffgeom+delaunay+tps+rolling+fft+homography,combined,learned_delta_only,0.8291327953338623,29.20938531428602,0.8731317520141602,28.515112211511102,0.037518406922623246,0.18406370282173157,-0.12100718915462494,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_all/combined/learned_delta_only.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_all/combined/learned_delta_only_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_all,combined,all,bspline+polar+bezier+lens+mobius+laplacian+geodesic+diffgeom+delaunay+tps+rolling+fft+homography,combined,learned_geometry_on_original,0.9283385872840881,32.63270018576735,0.8639701008796692,29.673300500193783,0.03283484533947797,0.9428292512893677,0.9555138349533081,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_all/combined/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_all/combined/learned_geometry_on_original_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_all,combined,all,bspline+polar+bezier+lens+mobius+laplacian+geodesic+diffgeom+delaunay+tps+rolling+fft+homography,combined,learned_geometry_on_reconstruction,0.8497743606567383,29.972035595507364,0.8805533051490784,29.351960025638544,0.034072342973940024,0.9388301372528076,0.9165390133857727,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_all/combined/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_all/combined/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline,combined,bspline,bspline,combined,learned_combined,0.8271586298942566,29.389745224489854,0.8619375228881836,27.126918899175084,0.044020407146334775,0.011260565370321274,-0.33394521474838257,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline/combined/learned_combined.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline/combined/learned_combined_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline,combined,bspline,bspline,combined,learned_delta_only,0.8248167037963867,29.329270067621064,0.8613188862800598,27.07062022120376,0.044306657592285886,0.011482413858175278,-0.33505380153656006,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline/combined/learned_delta_only.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline/combined/learned_delta_only_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline,combined,bspline,bspline,combined,learned_geometry_on_original,0.9975483417510986,50.19686871244439,0.9837086796760559,41.815648795497026,0.008113674113240621,0.9938287734985352,0.9992159605026245,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline/combined/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline/combined/learned_geometry_on_original_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline,combined,bspline,bspline,combined,learned_geometry_on_reconstruction,0.8425975441932678,31.01666612845412,0.9493793845176697,34.78208084543204,0.018234588109211816,0.9847557544708252,0.9423686265945435,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline/combined/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline/combined/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_bezier_laplacian,combined,bspline+bezier+laplacian,bspline+bezier+laplacian,combined,learned_combined,0.8300890922546387,29.40568926194453,0.8754807114601135,28.8287933759701,0.03618764582952128,0.04121080040931702,-0.32234835624694824,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_bezier_laplacian/combined/learned_combined.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_bezier_laplacian/combined/learned_combined_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_bezier_laplacian,combined,bspline+bezier+laplacian,bspline+bezier+laplacian,combined,learned_delta_only,0.8257701992988586,29.312197898030227,0.8742650151252747,28.784658548752343,0.036371990799864966,0.03621844947338104,-0.32194048166275024,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_bezier_laplacian/combined/learned_delta_only.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_bezier_laplacian/combined/learned_delta_only_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_bezier_laplacian,combined,bspline+bezier+laplacian,bspline+bezier+laplacian,combined,learned_geometry_on_original,0.9969038367271423,47.64939499029854,0.980911910533905,40.383709627132035,0.009567853538120378,0.9940594434738159,0.998672366142273,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_bezier_laplacian/combined/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_bezier_laplacian/combined/learned_geometry_on_original_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_bezier_laplacian,combined,bspline+bezier+laplacian,bspline+bezier+laplacian,combined,learned_geometry_on_reconstruction,0.8445556163787842,31.048694594001404,0.9491440653800964,34.774942001517104,0.018249581091248187,0.9843122363090515,0.9435710906982422,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_bezier_laplacian/combined/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_bezier_laplacian/combined/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_delaunay,combined,bspline+delaunay,bspline+delaunay,combined,learned_combined,0.832057774066925,29.422116477177653,0.876153290271759,28.860204014452314,0.036057017383845945,0.11083036661148071,-0.3048107326030731,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_delaunay/combined/learned_combined.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_delaunay/combined/learned_combined_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_delaunay,combined,bspline+delaunay,bspline+delaunay,combined,learned_delta_only,0.8260910511016846,29.323819952684364,0.8758450150489807,28.84059284298751,0.03613851959675976,0.09989231079816818,-0.29703623056411743,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_delaunay/combined/learned_delta_only.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_delaunay/combined/learned_delta_only_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_delaunay,combined,bspline+delaunay,bspline+delaunay,combined,learned_geometry_on_original,0.9944942593574524,44.913662614171784,0.9703574180603027,38.43370909198873,0.011976076055993106,0.9892787933349609,0.994196891784668,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_delaunay/combined/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_delaunay/combined/learned_geometry_on_original_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_delaunay,combined,bspline+delaunay,bspline+delaunay,combined,learned_geometry_on_reconstruction,0.8461611866950989,31.064409898190366,0.9467409253120422,34.50226880930751,0.01883157132688367,0.9826953411102295,0.9336791038513184,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_delaunay/combined/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_delaunay/combined/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_lens,combined,bspline+lens,bspline+lens,combined,learned_combined,0.8283798098564148,28.963999117259615,0.8603637218475342,28.353247802490117,0.03822413003825724,0.15105977654457092,-0.21867890655994415,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_lens/combined/learned_combined.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_lens/combined/learned_combined_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_lens,combined,bspline+lens,bspline+lens,combined,learned_delta_only,0.8301641345024109,29.47420138943171,0.8789050579071045,28.995445002181782,0.03549995069632582,0.15569458901882172,-0.2192573845386505,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_lens/combined/learned_delta_only.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_lens/combined/learned_delta_only_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_lens,combined,bspline+lens,bspline+lens,combined,learned_geometry_on_original,0.9534254670143127,34.66637076104742,0.9134399890899658,32.33570124495661,0.02416656571986673,0.9848288297653198,0.9964269399642944,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_lens/combined/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_lens/combined/learned_geometry_on_original_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_lens,combined,bspline+lens,bspline+lens,combined,learned_geometry_on_reconstruction,0.8393666744232178,30.23873217039212,0.9181206226348877,31.948219347311955,0.025269056858840944,0.9817251563072205,0.9373042583465576,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_lens/combined/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_lens/combined/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_polar,combined,bspline+polar,bspline+polar,combined,learned_combined,0.8320040106773376,29.422945535974417,0.877047598361969,28.917911983469452,0.03581825308927241,0.07608267664909363,-0.29318490624427795,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_polar/combined/learned_combined.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_polar/combined/learned_combined_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_polar,combined,bspline+polar,bspline+polar,combined,learned_delta_only,0.8262115120887756,29.33249104890472,0.8771865963935852,28.8726640655675,0.03600533008315735,0.07765530794858932,-0.28889405727386475,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_polar/combined/learned_delta_only.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_polar/combined/learned_delta_only_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_polar,combined,bspline+polar,bspline+polar,combined,learned_geometry_on_original,0.9958282113075256,45.91345119617725,0.9729916453361511,38.68108192188692,0.011639810339011883,0.9869430065155029,0.9952074289321899,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_polar/combined/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_polar/combined/learned_geometry_on_original_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_polar,combined,bspline+polar,bspline+polar,combined,learned_geometry_on_reconstruction,0.8460264205932617,31.063114852570703,0.9478663802146912,34.68934634645918,0.018430311804090205,0.9782375693321228,0.9293969869613647,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_polar/combined/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_polar/combined/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_rolling,combined,bspline+rolling,bspline+rolling,combined,learned_combined,0.828048050403595,29.392242528946035,0.8744539618492126,28.844486765465692,0.0361223221706432,0.032530948519706726,-0.3163178563117981,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_rolling/combined/learned_combined.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_rolling/combined/learned_combined_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_rolling,combined,bspline+rolling,bspline+rolling,combined,learned_delta_only,0.8255296349525452,29.327853193853652,0.862048327922821,27.075107461833564,0.04428377412310033,0.019131194800138474,-0.3169584572315216,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_rolling/combined/learned_delta_only.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_rolling/combined/learned_delta_only_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_rolling,combined,bspline+rolling,bspline+rolling,combined,learned_geometry_on_original,0.9973084926605225,49.350874630960455,0.9839068055152893,41.52387230028367,0.008390858260367463,0.9923865795135498,0.9988884329795837,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_rolling/combined/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_rolling/combined/learned_geometry_on_original_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_rolling,combined,bspline+rolling,bspline+rolling,combined,learned_geometry_on_reconstruction,0.8427750468254089,31.02000747996251,0.9491104483604431,34.78316817937706,0.01823230557437821,0.9842966794967651,0.9424029588699341,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_rolling/combined/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_rolling/combined/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_tps,combined,bspline+tps,bspline+tps,combined,learned_combined,0.8303093314170837,29.43283960840299,0.876438558101654,28.89108361287988,0.03592905704690025,0.058323852717876434,-0.3109716475009918,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/combined/learned_combined.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/combined/learned_combined_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_tps,combined,bspline+tps,bspline+tps,combined,learned_delta_only,0.8256471157073975,29.335087948684023,0.8755913376808167,28.840604843948732,0.03613846966558507,0.05119989812374115,-0.30788904428482056,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/combined/learned_delta_only.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/combined/learned_delta_only_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_tps,combined,bspline+tps,bspline+tps,combined,learned_geometry_on_original,0.9957519173622131,46.291269065853314,0.9776601195335388,39.521660701645786,0.010566154699429394,0.9882261157035828,0.9977057576179504,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/combined/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/combined/learned_geometry_on_original_edit.png
image4_red_scarf,image_4,Add a red scarf,combined_bspline_tps,combined,bspline+tps,bspline+tps,combined,learned_geometry_on_reconstruction,0.8449366688728333,31.063757482800916,0.9481979012489319,34.6954304800535,0.018417406595667974,0.9813886284828186,0.9409985542297363,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/combined/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/combined_bspline_tps/combined/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,image_4,Add a red scarf,single_bezier,single,bezier,bezier,geometry_only_original,learned_geometry_on_original,0.9922478199005127,41.871775111958335,0.9636383652687073,36.56957525723172,0.014842984609571817,0.9742467403411865,0.9832072854042053,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_bezier/geometry_only_original/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_bezier/geometry_only_original/learned_geometry_on_original_edit.png
image4_red_scarf,image_4,Add a red scarf,single_bezier,single,bezier,bezier,geometry_only_reconstruction,learned_geometry_on_reconstruction,0.8457121849060059,31.032132377676426,0.9482596516609192,34.60663349978083,0.018606655852045077,0.981453537940979,0.9294795989990234,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_bezier/geometry_only_reconstruction/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_bezier/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,image_4,Add a red scarf,single_bspline,single,bspline,bspline,geometry_only_original,learned_geometry_on_original,0.9934849143028259,42.832175316592505,0.9664382934570312,36.98064887055155,0.01415688018473114,0.9858100414276123,0.9788953065872192,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_bspline/geometry_only_original/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_bspline/geometry_only_original/learned_geometry_on_original_edit.png
image4_red_scarf,image_4,Add a red scarf,single_bspline,single,bspline,bspline,geometry_only_reconstruction,learned_geometry_on_reconstruction,0.8459036946296692,31.009525760802955,0.9463555812835693,34.15132170840748,0.019608027827010516,0.9801429510116577,0.9189892411231995,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_bspline/geometry_only_reconstruction/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_bspline/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,image_4,Add a red scarf,single_delaunay,single,delaunay,delaunay,geometry_only_original,learned_geometry_on_original,0.9838255047798157,39.38235439620401,0.9439827799797058,34.801723651673996,0.018193397880263643,0.9748126268386841,0.9788734316825867,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_delaunay/geometry_only_original/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_delaunay/geometry_only_original/learned_geometry_on_original_edit.png
image4_red_scarf,image_4,Add a red scarf,single_delaunay,single,delaunay,delaunay,geometry_only_reconstruction,learned_geometry_on_reconstruction,0.8452840447425842,30.475425351549454,0.9367457032203674,32.544946407867386,0.023591343795685362,0.9690364003181458,0.8842458724975586,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_delaunay/geometry_only_reconstruction/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_delaunay/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,image_4,Add a red scarf,single_diffgeom,single,diffgeom,diffgeom,geometry_only_original,learned_geometry_on_original,0.8081029057502747,23.41054912638893,0.7589476704597473,22.374935727393858,0.07607697113405444,0.6737717390060425,0.5409109592437744,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_diffgeom/geometry_only_original/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_diffgeom/geometry_only_original/learned_geometry_on_original_edit.png
image4_red_scarf,image_4,Add a red scarf,single_diffgeom,single,diffgeom,diffgeom,geometry_only_reconstruction,learned_geometry_on_reconstruction,0.8127290606498718,26.8855393768736,0.8747707009315491,26.51449173386529,0.047236250092018255,0.9086397886276245,0.8663023710250854,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_diffgeom/geometry_only_reconstruction/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_diffgeom/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
