seed,stage,stage_path,edit_path,input_ssim,input_psnr,input_mse,input_l2,output_ssim,output_psnr,output_mse,output_l2,arcface_original_vs_stage,arcface_clean_edit_vs_stage_edit
1234,original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline_bezier_laplacian/original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline_bezier_laplacian/seed_1234/original_edit.png,1.0,inf,0.0,0.0,1.0,inf,0.0,0.0,1.0,1.0000001192092896
1234,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline_bezier_laplacian/vae_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline_bezier_laplacian/seed_1234/vae_reconstruction_edit.png,0.8231146335601807,30.491206352076023,0.0008930573821999133,0.029884065690596942,0.9517527222633362,34.30348241404224,0.000371237430954352,0.019267522698944772,0.941228985786438,0.9881799221038818
1234,neutral_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline_bezier_laplacian/neutral_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline_bezier_laplacian/seed_1234/neutral_geometry_on_original_edit.png,0.9990447163581848,55.88161000593373,2.5813030788413016e-06,0.0016066434199414946,0.9889618754386902,43.75302319277396,4.2140305595239624e-05,0.006491556484791581,0.999638557434082,0.9968032836914062
1234,combined,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline_bezier_laplacian/combined/learned_combined.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline_bezier_laplacian/seed_1234/combined_edit.png,0.8035309314727783,28.533156146506546,0.001401794608682394,0.0374405476546804,0.8664031028747559,28.181132259018185,0.001520151156000793,0.0389891158658515,-0.17618682980537415,0.4267283082008362
1234,joint_delta_only,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline_bezier_laplacian/combined/learned_delta_only.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline_bezier_laplacian/seed_1234/joint_delta_only_edit.png,0.7988314032554626,28.44925088035447,0.0014291404513642192,0.03780397401549498,0.8646314144134521,28.146948630899807,0.001532163587398827,0.0391428612571798,-0.1746404469013214,0.429241418838501
1234,joint_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline_bezier_laplacian/combined/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline_bezier_laplacian/seed_1234/joint_geometry_on_original_edit.png,0.9972520470619202,48.90693262299962,1.2861947652709205e-05,0.003586355762150376,0.9803504347801208,39.997909701548465,0.00010004814248532057,0.010002406834623383,0.9987519979476929,0.994902491569519
1234,joint_geometry_on_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline_bezier_laplacian/combined/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline_bezier_laplacian/seed_1234/joint_geometry_on_reconstruction_edit.png,0.8280760645866394,30.61791643251445,0.0008673779084347188,0.02945128025119993,0.9527840614318848,34.48642744904329,0.0003559239848982543,0.01886594776040298,0.9423606395721436,0.9879873991012573
24001,original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline_bezier_laplacian/original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline_bezier_laplacian/seed_24001/original_edit.png,1.0,inf,0.0,0.0,1.0,inf,0.0,0.0,1.0,1.0
24001,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline_bezier_laplacian/vae_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline_bezier_laplacian/seed_24001/vae_reconstruction_edit.png,0.8231146335601807,30.491206352076023,0.0008930573821999133,0.029884065690596942,0.8892146944999695,18.648265747324512,0.013651281595230103,0.11683869904800422,0.941228985786438,0.8325568437576294
24001,neutral_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline_bezier_laplacian/neutral_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline_bezier_laplacian/seed_24001/neutral_geometry_on_original_edit.png,0.9990447163581848,55.88161000593373,2.5813030788413016e-06,0.0016066434199414946,0.9877505302429199,42.4064838899065,5.745814632973634e-05,0.007580115192379093,0.999638557434082,0.9936331510543823
