mode,comparison,left_stage,right_stage,left_edit_path,right_edit_path,edit_ssim,edit_psnr,edit_mse,edit_l2,arcface_edit_cosine_similarity
baseline_control,reconstruction_effect,clean_edit,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/vae_reconstruction_edit.png,0.6703133583068848,13.221323524694785,0.047628581523895264,0.21823973406301445,0.6955738067626953
baseline_control,neutral_geometry_resampling_on_original,clean_edit,neutral_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/neutral_geometry_on_original_edit.png,0.6792683005332947,13.494703343299088,0.044722869992256165,0.21147782387819336,0.7003092765808105
baseline_control,neutral_geometry_resampling_after_reconstruction,vae_reconstruction,neutral_geometry_on_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/neutral_geometry_on_reconstruction_edit.png,0.9992556571960449,56.93163802929636,2.0269180822651833e-06,0.0014236987329716857,0.9999511241912842
combined,reconstruction_effect,clean_edit,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/combined/vae_reconstruction_edit.png,0.6703133583068848,13.221323524694785,0.047628581523895264,0.21823973406301445,0.6955738067626953
combined,delta_increment_after_reconstruction,vae_reconstruction,learned_delta_only,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/combined/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/combined/learned_delta_only_edit.png,0.9590854644775391,27.995155410877366,0.0015866621397435665,0.03983292783293197,0.7788680791854858
combined,geometry_on_original_effect,clean_edit,learned_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/combined/learned_geometry_on_original_edit.png,0.6862485408782959,13.589847497958225,0.04375374689698219,0.20917396323869325,0.7022172212600708
combined,geometry_on_reconstruction_effect,vae_reconstruction,learned_geometry_on_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/combined/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/combined/learned_geometry_on_reconstruction_edit.png,0.9851658940315247,30.044124170961833,0.000989891472272575,0.03146254077903714,0.976078987121582
combined,geometry_increment_after_delta,learned_delta_only,learned_combined,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/combined/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/combined/learned_combined_edit.png,0.988574743270874,32.35261952357497,0.0005817522178404033,0.024119540166437737,0.9770979881286621
combined,order_effect,learned_combined,geometry_then_vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/combined/learned_combined_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/combined/geometry_then_vae_reconstruction_edit.png,0.9620859026908875,29.970796498788058,0.0010067470138892531,0.03172927692036573,0.7713711857795715
delta_only,reconstruction_effect,clean_edit,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/delta_only/vae_reconstruction_edit.png,0.6703133583068848,13.221323524694785,0.047628581523895264,0.21823973406301445,0.6955738067626953
delta_only,delta_increment_after_reconstruction,vae_reconstruction,learned_delta_only,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/delta_only/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/delta_only/learned_delta_only_edit.png,0.9592573642730713,28.205484380801348,0.0015116510912775993,0.03887995744953432,0.7771843671798706
delta_only,geometry_on_original_effect,clean_edit,learned_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/delta_only/learned_geometry_on_original_edit.png,0.6792683005332947,13.494703343299088,0.044722869992256165,0.21147782387819336,0.7003092765808105
delta_only,geometry_on_reconstruction_effect,vae_reconstruction,learned_geometry_on_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/delta_only/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/delta_only/learned_geometry_on_reconstruction_edit.png,0.9992556571960449,56.93163802929636,2.0269180822651833e-06,0.0014236987329716857,0.9999511241912842
delta_only,geometry_increment_after_delta,learned_delta_only,learned_combined,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/delta_only/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/delta_only/learned_combined_edit.png,0.9990585446357727,56.34572497928111,2.3196769234345993e-06,0.0015230485624019344,0.9999254941940308
delta_only,order_effect,learned_combined,geometry_then_vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/delta_only/learned_combined_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/delta_only/geometry_then_vae_reconstruction_edit.png,0.9604365825653076,28.354043062274993,0.0014608165947720408,0.03822063048632297,0.7785913944244385
