seed,stage,stage_path,edit_path,input_ssim,input_psnr,input_mse,input_l2,output_ssim,output_psnr,output_mse,output_l2,arcface_original_vs_stage,arcface_clean_edit_vs_stage_edit
1234,original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline/original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline/seed_1234/original_edit.png,1.0,inf,0.0,0.0,1.0,inf,0.0,0.0,1.0,1.0000001192092896
1234,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline/vae_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline/seed_1234/vae_reconstruction_edit.png,0.8231146335601807,30.491206352076023,0.0008930573821999133,0.029884065690596942,0.9517527222633362,34.30348241404224,0.000371237430954352,0.019267522698944772,0.941228985786438,0.9881799221038818
1234,neutral_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline/neutral_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline/seed_1234/neutral_geometry_on_original_edit.png,0.9990448951721191,55.881840688269506,2.5811659725150093e-06,0.001606600750813658,0.9889773726463318,43.763506423310396,4.2038707761093974e-05,0.006483726379258611,0.9996427893638611,0.996782124042511
1234,combined,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline/combined/learned_combined.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline/seed_1234/combined_edit.png,0.8020296692848206,28.517570380004734,0.0014068343443796039,0.037507790449180074,0.8682339191436768,28.23270113399962,0.0015022073639556766,0.03875831993205687,-0.2612450122833252,0.3608216643333435
1234,joint_delta_only,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline/combined/learned_delta_only.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline/seed_1234/joint_delta_only_edit.png,0.7992380261421204,28.46748556030284,0.001423152512870729,0.0377246936749754,0.8671101927757263,28.200387541875614,0.0015134261921048164,0.0389027787195827,-0.26080548763275146,0.36505722999572754
1234,joint_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline/combined/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline/seed_1234/joint_geometry_on_original_edit.png,0.9977640509605408,50.51467586841944,8.882442671165336e-06,0.002980342710354857,0.9845933318138123,41.33296959265884,7.357038703048602e-05,0.00857731817239433,0.9996607303619385,0.995050847530365
1234,joint_geometry_on_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline/combined/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline/seed_1234/joint_geometry_on_reconstruction_edit.png,0.8260517120361328,30.563943945919412,0.0008782246150076389,0.02963485473235256,0.9523341655731201,34.40517306438775,0.00036264583468437195,0.019043262185990402,0.9437620639801025,0.9873509407043457
24001,original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline/original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline/seed_24001/original_edit.png,1.0,inf,0.0,0.0,1.0,inf,0.0,0.0,1.0,1.0
24001,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline/vae_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline/seed_24001/vae_reconstruction_edit.png,0.8231146335601807,30.491206352076023,0.0008930573821999133,0.029884065690596942,0.8892146944999695,18.648265747324512,0.013651281595230103,0.11683869904800422,0.941228985786438,0.8325568437576294
24001,neutral_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/combined_bspline/neutral_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/seed_replays/combined_bspline/seed_24001/neutral_geometry_on_original_edit.png,0.9990448951721191,55.881840688269506,2.5811659725150093e-06,0.001606600750813658,0.987743079662323,42.34127209670654,5.8327423175796866e-05,0.007637239237826511,0.9996427893638611,0.9937304258346558
